Timestamp, FPS
2024-10-13 14:49:35.022, 53.23821
2024-10-13 14:49:35.043, 52.15097
2024-10-13 14:49:35.062, 50.81301
2024-10-13 14:49:35.087, 52.0592
2024-10-13 14:49:35.120, 26.30762
2024-10-13 14:49:35.139, 49.92013
2024-10-13 14:49:35.158, 51.48986
2024-10-13 14:49:35.181, 50.90742
2024-10-13 14:49:35.199, 46.68295
2024-10-13 14:49:35.218, 54.39128
2024-10-13 14:49:35.238, 51.95048
2024-10-13 14:49:35.259, 48.75433
2024-10-13 14:49:35.281, 48.69735
2024-10-13 14:49:35.301, 45.0816
2024-10-13 14:49:35.335, 29.10031
2024-10-13 14:49:35.355, 50.53261
2024-10-13 14:49:35.376, 48.80001
2024-10-13 14:49:35.397, 47.53846
2024-10-13 14:49:35.417, 48.93134
2024-10-13 14:49:35.437, 51.02379
2024-10-13 14:49:35.455, 51.44589
2024-10-13 14:49:35.477, 48.47615
2024-10-13 14:49:35.498, 47.95726
2024-10-13 14:49:35.518, 48.0589
2024-10-13 14:49:35.553, 29.18549
2024-10-13 14:49:35.573, 49.91589
2024-10-13 14:49:35.595, 46.80224
2024-10-13 14:49:35.615, 48.24578
2024-10-13 14:49:35.635, 50.48465
2024-10-13 14:49:35.655, 50.92013
2024-10-13 14:49:35.675, 47.16603
2024-10-13 14:49:35.696, 49.41005
2024-10-13 14:49:35.715, 50.28107
2024-10-13 14:49:35.737, 48.65351
2024-10-13 14:49:35.778, 25.93112
2024-10-13 14:49:35.814, 27.34893
2024-10-13 14:49:35.845, 30.04492
2024-10-13 14:49:35.875, 35.43008
2024-10-13 14:49:35.899, 40.61854
2024-10-13 14:49:35.922, 41.36385
2024-10-13 14:49:35.955, 32.5399
2024-10-13 14:49:36.001, 21.61569
2024-10-13 14:49:36.037, 27.38248
2024-10-13 14:49:36.073, 28.37218
2024-10-13 14:49:36.097, 40.09109
2024-10-13 14:49:36.122, 39.60522
2024-10-13 14:49:36.148, 37.35399
2024-10-13 14:49:36.172, 42.91643
2024-10-13 14:49:36.209, 26.67086
2024-10-13 14:49:36.234, 44.14037
2024-10-13 14:49:36.259, 43.54358
2024-10-13 14:49:36.283, 38.8003
2024-10-13 14:49:36.319, 26.87356
2024-10-13 14:49:36.549, 4.416304
2024-10-13 14:49:36.606, 16.94068
2024-10-13 14:49:36.633, 35.67873
2024-10-13 14:49:36.660, 36.46721
2024-10-13 14:49:36.687, 35.9777
2024-10-13 14:49:36.717, 36.74498
2024-10-13 14:49:36.746, 34.8849
2024-10-13 14:49:36.774, 34.63839
2024-10-13 14:49:36.818, 23.90943
2024-10-13 14:49:36.861, 31.31772
2024-10-13 14:49:36.910, 21.94648
2024-10-13 14:49:36.948, 20.45998
2024-10-13 14:49:36.979, 29.44095
2024-10-13 14:49:37.023, 22.42132
2024-10-13 14:49:37.052, 32.11716
2024-10-13 14:49:37.083, 33.35412
2024-10-13 14:49:37.113, 33.60543
2024-10-13 14:49:37.144, 33.14111
2024-10-13 14:49:37.174, 33.30536
2024-10-13 14:49:37.206, 32.08872
2024-10-13 14:49:37.250, 22.305
2024-10-13 14:49:37.281, 32.31749
2024-10-13 14:49:37.310, 33.75619
2024-10-13 14:49:37.341, 33.22458
2024-10-13 14:49:37.372, 32.57647
2024-10-13 14:49:37.403, 31.15352
2024-10-13 14:49:37.435, 32.30016
2024-10-13 14:49:37.480, 22.24758
2024-10-13 14:49:37.511, 32.06896
2024-10-13 14:49:37.542, 32.09191
2024-10-13 14:49:37.573, 31.72277
